provincia,localidad,empresabandera,precio,mes,anio,latitud,longitud,geojson,region
CORDOBA,ALTA GRACIA,AXION,1271,3,2025,-31658682,-64409942,"{""type"":""Point"",""coordinates"":[-64.409942,-31.658682]}",Centro
CORDOBA,ALTA GRACIA,AXION,1293,4,2025,-31658682,-64409942,"{""type"":""Point"",""coordinates"":[-64.409942,-31.658682]}",Centro
CORDOBA,ALTA GRACIA,AXION,1267,5,2025,-31658682,-64409942,"{""type"":""Point"",""coordinates"":[-64.409942,-31.658682]}",Centro
CORDOBA,ALTA GRACIA,AXION,1293,6,2025,-31658682,-64409942,"{""type"":""Point"",""coordinates"":[-64.409942,-31.658682]}",Centro
CORDOBA,ALTA GRACIA,AXION,1419,8,2025,-31658682,-64409942,"{""type"":""Point"",""coordinates"":[-64.409942,-31.658682]}",Centro
CORDOBA,ALTA GRACIA,AXION,1619,11,2025,-31658682,-64409942,"{""type"":""Point"",""coordinates"":[-64.409942,-31.658682]}",Centro
CORDOBA,ALTA GRACIA,AXION,1366,7,2025,-31658682,-64409942,"{""type"":""Point"",""coordinates"":[-64.409942,-31.658682]}",Centro
CORDOBA,ALTA GRACIA,AXION,1222,1,2025,-31658682,-64409942,"{""type"":""Point"",""coordinates"":[-64.409942,-31.658682]}",Centro
CORDOBA,ALTA GRACIA,AXION,1579,10,2025,-31658682,-64409942,"{""type"":""Point"",""coordinates"":[-64.409942,-31.658682]}",Centro
CORDOBA,ALTA GRACIA,AXION,1799,12,2025,-31658682,-64409942,"{""type"":""Point"",""coordinates"":[-64.409942,-31.658682]}",Centro
CORDOBA,ALTA GRACIA,AXION,1277,5,2025,-31658682,-64409942,"{""type"":""Point"",""coordinates"":[-64.409942,-31.658682]}",Centro
CORDOBA,ALTA GRACIA,AXION,1629,11,2025,-31658682,-64409942,"{""type"":""Point"",""coordinates"":[-64.409942,-31.658682]}",Centro
CORDOBA,ALTA GRACIA,AXION,1415,8,2025,-31658682,-64409942,"{""type"":""Point"",""coordinates"":[-64.409942,-31.658682]}",Centro
CORDOBA,ALTA GRACIA,AXION,1529,9,2025,-31658682,-64409942,"{""type"":""Point"",""coordinates"":[-64.409942,-31.658682]}",Centro
CORDOBA,ALTA GRACIA,AXION,1650,11,2025,-31658682,-64409942,"{""type"":""Point"",""coordinates"":[-64.409942,-31.658682]}",Centro
CORDOBA,ALTA GRACIA,AXION,1819,12,2025,-31658682,-64409942,"{""type"":""Point"",""coordinates"":[-64.409942,-31.658682]}",Centro
CORDOBA,ALTA GRACIA,AXION,1435,8,2025,-31658682,-64409942,"{""type"":""Point"",""coordinates"":[-64.409942,-31.658682]}",Centro
CORDOBA,ALTA GRACIA,AXION,1679,11,2025,-31658682,-64409942,"{""type"":""Point"",""coordinates"":[-64.409942,-31.658682]}",Centro
CORDOBA,ALTA GRACIA,AXION,1599,10,2025,-31658682,-64409942,"{""type"":""Point"",""coordinates"":[-64.409942,-31.658682]}",Centro
CORDOBA,ALTA GRACIA,AXION,1449,8,2025,-31658682,-64409942,"{""type"":""Point"",""coordinates"":[-64.409942,-31.658682]}",Centro
CORDOBA,ALTA GRACIA,AXION,1779,12,2025,-31658682,-64409942,"{""type"":""Point"",""coordinates"":[-64.409942,-31.658682]}",Centro
CORDOBA,ALTA GRACIA,AXION,1405,7,2025,-31658682,-64409942,"{""type"":""Point"",""coordinates"":[-64.409942,-31.658682]}",Centro
CORDOBA,ALTA GRACIA,AXION,1749,11,2025,-31658682,-64409942,"{""type"":""Point"",""coordinates"":[-64.409942,-31.658682]}",Centro
CORDOBA,ALTA GRACIA,AXION,1358,6,2025,-31658682,-64409942,"{""type"":""Point"",""coordinates"":[-64.409942,-31.658682]}",Centro
CORDOBA,ALTA GRACIA,AXION,1549,9,2025,-31658682,-64409942,"{""type"":""Point"",""coordinates"":[-64.409942,-31.658682]}",Centro
CORDOBA,ALTA GRACIA,AXION,1470,8,2025,-31658682,-64409942,"{""type"":""Point"",""coordinates"":[-64.409942,-31.658682]}",Centro
CORDOBA,ALTA GRACIA,AXION,1789,11,2025,-31658682,-64409942,"{""type"":""Point"",""coordinates"":[-64.409942,-31.658682]}",Centro
CORDOBA,ALTA GRACIA,AXION,1520,8,2025,-31658682,-64409942,"{""type"":""Point"",""coordinates"":[-64.409942,-31.658682]}",Centro
CORDOBA,CORDOBA,BLANCA,1423,8,2025,-31312896,-64175711,"{""type"":""Point"",""coordinates"":[-64.175711,-31.312896]}",Centro
CORDOBA,CORDOBA,BLANCA,1483,9,2025,-31312896,-64175711,"{""type"":""Point"",""coordinates"":[-64.175711,-31.312896]}",Centro
CORDOBA,CORDOBA,BLANCA,1278,5,2025,-31312896,-64175711,"{""type"":""Point"",""coordinates"":[-64.175711,-31.312896]}",Centro
CORDOBA,CORDOBA,BLANCA,1210,1,2025,-31312896,-64175711,"{""type"":""Point"",""coordinates"":[-64.175711,-31.312896]}",Centro
CORDOBA,CORDOBA,BLANCA,1257,2,2025,-31312896,-64175711,"{""type"":""Point"",""coordinates"":[-64.175711,-31.312896]}",Centro
CORDOBA,CORDOBA,BLANCA,1333,7,2025,-31312896,-64175711,"{""type"":""Point"",""coordinates"":[-64.175711,-31.312896]}",Centro
CORDOBA,CORDOBA,BLANCA,1569,11,2025,-31312896,-64175711,"{""type"":""Point"",""coordinates"":[-64.175711,-31.312896]}",Centro
CORDOBA,CORDOBA,BLANCA,1296,6,2025,-31312896,-64175711,"{""type"":""Point"",""coordinates"":[-64.175711,-31.312896]}",Centro
CORDOBA,CORDOBA,BLANCA,1304,4,2025,-31312896,-64175711,"{""type"":""Point"",""coordinates"":[-64.175711,-31.312896]}",Centro
CORDOBA,CORDOBA,BLANCA,1283,3,2025,-31312896,-64175711,"{""type"":""Point"",""coordinates"":[-64.175711,-31.312896]}",Centro
CORDOBA,CORDOBA,BLANCA,1419,8,2025,-31312896,-64175711,"{""type"":""Point"",""coordinates"":[-64.175711,-31.312896]}",Centro
CORDOBA,CORDOBA,BLANCA,1490,9,2025,-31312896,-64175711,"{""type"":""Point"",""coordinates"":[-64.175711,-31.312896]}",Centro
CORDOBA,CORDOBA,BLANCA,1339,7,2025,-31312896,-64175711,"{""type"":""Point"",""coordinates"":[-64.175711,-31.312896]}",Centro
CORDOBA,CORDOBA,BLANCA,1449,8,2025,-31312896,-64175711,"{""type"":""Point"",""coordinates"":[-64.175711,-31.312896]}",Centro
CORDOBA,CORDOBA,BLANCA,1549,10,2025,-31312896,-64175711,"{""type"":""Point"",""coordinates"":[-64.175711,-31.312896]}",Centro
CORDOBA,CORDOBA,BLANCA,1509,9,2025,-31312896,-64175711,"{""type"":""Point"",""coordinates"":[-64.175711,-31.312896]}",Centro
BUENOS AIRES,ADROGUE,SHELL C.A.P.S.A.,1550,10,2025,-34791891,-58389099,"{""type"":""Point"",""coordinates"":[-58.389099,-34.791891]}",Centro
BUENOS AIRES,ADROGUE,SHELL C.A.P.S.A.,1567,10,2025,-34791891,-58389099,"{""type"":""Point"",""coordinates"":[-58.389099,-34.791891]}",Centro
CORDOBA,TOTORAL,DAPSA S.A.,1237,2,2025,-3071252,-640574,"{""type"":""Point"",""coordinates"":[-64.0574,-30.71252]}",Centro
CORDOBA,TOTORAL,DAPSA S.A.,1261,3,2025,-3071252,-640574,"{""type"":""Point"",""coordinates"":[-64.0574,-30.71252]}",Centro
CORDOBA,TOTORAL,DAPSA S.A.,1283,4,2025,-3071252,-640574,"{""type"":""Point"",""coordinates"":[-64.0574,-30.71252]}",Centro
CORDOBA,TOTORAL,DAPSA S.A.,1319,7,2025,-3071252,-640574,"{""type"":""Point"",""coordinates"":[-64.0574,-30.71252]}",Centro
CORDOBA,TOTORAL,DAPSA S.A.,1274,6,2025,-3071252,-640574,"{""type"":""Point"",""coordinates"":[-64.0574,-30.71252]}",Centro
CORDOBA,TOTORAL,DAPSA S.A.,1477,9,2025,-3071252,-640574,"{""type"":""Point"",""coordinates"":[-64.0574,-30.71252]}",Centro
CORDOBA,TOTORAL,DAPSA S.A.,1522,10,2025,-3071252,-640574,"{""type"":""Point"",""coordinates"":[-64.0574,-30.71252]}",Centro
CORDOBA,TOTORAL,DAPSA S.A.,1212,1,2025,-3071252,-640574,"{""type"":""Point"",""coordinates"":[-64.0574,-30.71252]}",Centro
CORDOBA,TOTORAL,DAPSA S.A.,1267,5,2025,-3071252,-640574,"{""type"":""Point"",""coordinates"":[-64.0574,-30.71252]}",Centro
CORDOBA,TOTORAL,DAPSA S.A.,1565,11,2025,-3071252,-640574,"{""type"":""Point"",""coordinates"":[-64.0574,-30.71252]}",Centro
CORDOBA,TOTORAL,DAPSA S.A.,1681,12,2025,-3071252,-640574,"{""type"":""Point"",""coordinates"":[-64.0574,-30.71252]}",Centro
CORDOBA,TOTORAL,DAPSA S.A.,1352,8,2025,-3071252,-640574,"{""type"":""Point"",""coordinates"":[-64.0574,-30.71252]}",Centro
CORDOBA,TOTORAL,DAPSA S.A.,1430,8,2025,-3071252,-640574,"{""type"":""Point"",""coordinates"":[-64.0574,-30.71252]}",Centro
CORDOBA,TOTORAL,DAPSA S.A.,1442,8,2025,-3071252,-640574,"{""type"":""Point"",""coordinates"":[-64.0574,-30.71252]}",Centro
CORDOBA,TOTORAL,DAPSA S.A.,1717,12,2025,-3071252,-640574,"{""type"":""Point"",""coordinates"":[-64.0574,-30.71252]}",Centro
CORDOBA,TOTORAL,DAPSA S.A.,1364,7,2025,-3071252,-640574,"{""type"":""Point"",""coordinates"":[-64.0574,-30.71252]}",Centro
ENTRE RIOS,CONCORDIA,SHELL C.A.P.S.A.,1246,1,2025,-3139552,-5809904,"{""type"":""Point"",""coordinates"":[-58.09904,-31.39552]}",Centro
ENTRE RIOS,CONCORDIA,SHELL C.A.P.S.A.,1289,2,2025,-3139552,-5809904,"{""type"":""Point"",""coordinates"":[-58.09904,-31.39552]}",Centro
ENTRE RIOS,CONCORDIA,SHELL C.A.P.S.A.,1314,3,2025,-3139552,-5809904,"{""type"":""Point"",""coordinates"":[-58.09904,-31.39552]}",Centro
ENTRE RIOS,CONCORDIA,SHELL C.A.P.S.A.,1334,4,2025,-3139552,-5809904,"{""type"":""Point"",""coordinates"":[-58.09904,-31.39552]}",Centro
ENTRE RIOS,CONCORDIA,SHELL C.A.P.S.A.,1323,5,2025,-3139552,-5809904,"{""type"":""Point"",""coordinates"":[-58.09904,-31.39552]}",Centro
ENTRE RIOS,CONCORDIA,SHELL C.A.P.S.A.,1338,6,2025,-3139552,-5809904,"{""type"":""Point"",""coordinates"":[-58.09904,-31.39552]}",Centro
ENTRE RIOS,CONCORDIA,SHELL C.A.P.S.A.,1531,9,2025,-3139552,-5809904,"{""type"":""Point"",""coordinates"":[-58.09904,-31.39552]}",Centro
ENTRE RIOS,CONCORDIA,SHELL C.A.P.S.A.,1637,11,2025,-3139552,-5809904,"{""type"":""Point"",""coordinates"":[-58.09904,-31.39552]}",Centro
ENTRE RIOS,CONCORDIA,SHELL C.A.P.S.A.,1257,1,2025,-3139552,-5809904,"{""type"":""Point"",""coordinates"":[-58.09904,-31.39552]}",Centro
ENTRE RIOS,CONCORDIA,SHELL C.A.P.S.A.,1585,10,2025,-3139552,-5809904,"{""type"":""Point"",""coordinates"":[-58.09904,-31.39552]}",Centro
ENTRE RIOS,CONCORDIA,SHELL C.A.P.S.A.,1775,12,2025,-3139552,-5809904,"{""type"":""Point"",""coordinates"":[-58.09904,-31.39552]}",Centro
ENTRE RIOS,CONCORDIA,SHELL C.A.P.S.A.,1646,11,2025,-3139552,-5809904,"{""type"":""Point"",""coordinates"":[-58.09904,-31.39552]}",Centro
ENTRE RIOS,CONCORDIA,SHELL C.A.P.S.A.,1547,9,2025,-3139552,-5809904,"{""type"":""Point"",""coordinates"":[-58.09904,-31.39552]}",Centro
ENTRE RIOS,CONCORDIA,SHELL C.A.P.S.A.,1595,10,2025,-3139552,-5809904,"{""type"":""Point"",""coordinates"":[-58.09904,-31.39552]}",Centro
ENTRE RIOS,CONCORDIA,SHELL C.A.P.S.A.,1552,9,2025,-3139552,-5809904,"{""type"":""Point"",""coordinates"":[-58.09904,-31.39552]}",Centro
ENTRE RIOS,CONCORDIA,SHELL C.A.P.S.A.,1667,11,2025,-3139552,-5809904,"{""type"":""Point"",""coordinates"":[-58.09904,-31.39552]}",Centro
ENTRE RIOS,CONCORDIA,SHELL C.A.P.S.A.,1797,12,2025,-3139552,-5809904,"{""type"":""Point"",""coordinates"":[-58.09904,-31.39552]}",Centro
ENTRE RIOS,CONCORDIA,SHELL C.A.P.S.A.,1491,8,2025,-3139552,-5809904,"{""type"":""Point"",""coordinates"":[-58.09904,-31.39552]}",Centro
ENTRE RIOS,CONCORDIA,SHELL C.A.P.S.A.,1614,10,2025,-3139552,-5809904,"{""type"":""Point"",""coordinates"":[-58.09904,-31.39552]}",Centro
ENTRE RIOS,CONCORDIA,SHELL C.A.P.S.A.,1568,9,2025,-3139552,-5809904,"{""type"":""Point"",""coordinates"":[-58.09904,-31.39552]}",Centro
ENTRE RIOS,CONCORDIA,SHELL C.A.P.S.A.,1712,11,2025,-3139552,-5809904,"{""type"":""Point"",""coordinates"":[-58.09904,-31.39552]}",Centro
ENTRE RIOS,CONCORDIA,SHELL C.A.P.S.A.,1399,6,2025,-3139552,-5809904,"{""type"":""Point"",""coordinates"":[-58.09904,-31.39552]}",Centro
ENTRE RIOS,CONCORDIA,SHELL C.A.P.S.A.,1517,8,2025,-3139552,-5809904,"{""type"":""Point"",""coordinates"":[-58.09904,-31.39552]}",Centro
ENTRE RIOS,CONCORDIA,SHELL C.A.P.S.A.,1427,7,2025,-3139552,-5809904,"{""type"":""Point"",""coordinates"":[-58.09904,-31.39552]}",Centro
ENTRE RIOS,CONCORDIA,SHELL C.A.P.S.A.,1576,9,2025,-3139552,-5809904,"{""type"":""Point"",""coordinates"":[-58.09904,-31.39552]}",Centro
ENTRE RIOS,CONCORDIA,SHELL C.A.P.S.A.,1731,11,2025,-3139552,-5809904,"{""type"":""Point"",""coordinates"":[-58.09904,-31.39552]}",Centro
ENTRE RIOS,CONCORDIA,SHELL C.A.P.S.A.,1760,11,2025,-3139552,-5809904,"{""type"":""Point"",""coordinates"":[-58.09904,-31.39552]}",Centro
ENTRE RIOS,CONCORDIA,SHELL C.A.P.S.A.,1448,7,2025,-3139552,-5809904,"{""type"":""Point"",""coordinates"":[-58.09904,-31.39552]}",Centro
CORDOBA,PASCO,SHELL C.A.P.S.A.,1299,2,2025,-32745953,-633471,"{""type"":""Point"",""coordinates"":[-63.3471,-32.745953]}",Centro
CORDOBA,PASCO,SHELL C.A.P.S.A.,1325,3,2025,-32745953,-633471,"{""type"":""Point"",""coordinates"":[-63.3471,-32.745953]}",Centro
CORDOBA,PASCO,SHELL C.A.P.S.A.,1349,4,2025,-32745953,-633471,"{""type"":""Point"",""coordinates"":[-63.3471,-32.745953]}",Centro
CORDOBA,PASCO,SHELL C.A.P.S.A.,1265,1,2025,-32745953,-633471,"{""type"":""Point"",""coordinates"":[-63.3471,-32.745953]}",Centro
CORDOBA,PASCO,SHELL C.A.P.S.A.,1422,6,2025,-32745953,-633471,"{""type"":""Point"",""coordinates"":[-63.3471,-32.745953]}",Centro
CORDOBA,IDIAZABAL,SHELL C.A.P.S.A.,1299,2,2025,-3281519,-6303773,"{""type"":""Point"",""coordinates"":[-63.03773,-32.81519]}",Centro
CORDOBA,IDIAZABAL,SHELL C.A.P.S.A.,1325,3,2025,-3281519,-6303773,"{""type"":""Point"",""coordinates"":[-63.03773,-32.81519]}",Centro
CORDOBA,IDIAZABAL,SHELL C.A.P.S.A.,1349,4,2025,-3281519,-6303773,"{""type"":""Point"",""coordinates"":[-63.03773,-32.81519]}",Centro
CORDOBA,IDIAZABAL,SHELL C.A.P.S.A.,1265,1,2025,-3281519,-6303773,"{""type"":""Point"",""coordinates"":[-63.03773,-32.81519]}",Centro
CORDOBA,IDIAZABAL,SHELL C.A.P.S.A.,1422,6,2025,-3281519,-6303773,"{""type"":""Point"",""coordinates"":[-63.03773,-32.81519]}",Centro
CORDOBA,BELL VILLE,SHELL C.A.P.S.A.,1299,2,2025,-326283,-6268496,"{""type"":""Point"",""coordinates"":[-62.68496,-32.6283]}",Centro
CORDOBA,BELL VILLE,SHELL C.A.P.S.A.,1325,3,2025,-326283,-6268496,"{""type"":""Point"",""coordinates"":[-62.68496,-32.6283]}",Centro
CORDOBA,BELL VILLE,SHELL C.A.P.S.A.,1349,4,2025,-326283,-6268496,"{""type"":""Point"",""coordinates"":[-62.68496,-32.6283]}",Centro
CORDOBA,BELL VILLE,SHELL C.A.P.S.A.,1265,1,2025,-326283,-6268496,"{""type"":""Point"",""coordinates"":[-62.68496,-32.6283]}",Centro
CORDOBA,BELL VILLE,SHELL C.A.P.S.A.,1422,6,2025,-326283,-6268496,"{""type"":""Point"",""coordinates"":[-62.68496,-32.6283]}",Centro
CORDOBA,ORDOÑEZ,SHELL C.A.P.S.A.,1422,6,2025,-3284477,-6286612,"{""type"":""Point"",""coordinates"":[-62.86612,-32.84477]}",Centro
CORDOBA,BELL VILLE,SHELL C.A.P.S.A.,1299,2,2025,-32607123,-62680345,"{""type"":""Point"",""coordinates"":[-62.680345,-32.607123]}",Centro
CORDOBA,BELL VILLE,SHELL C.A.P.S.A.,1325,3,2025,-32607123,-62680345,"{""type"":""Point"",""coordinates"":[-62.680345,-32.607123]}",Centro
CORDOBA,BELL VILLE,SHELL C.A.P.S.A.,1349,4,2025,-32607123,-62680345,"{""type"":""Point"",""coordinates"":[-62.680345,-32.607123]}",Centro
CORDOBA,BELL VILLE,SHELL C.A.P.S.A.,1265,1,2025,-32607123,-62680345,"{""type"":""Point"",""coordinates"":[-62.680345,-32.607123]}",Centro
CORDOBA,BELL VILLE,SHELL C.A.P.S.A.,1422,6,2025,-32607123,-62680345,"{""type"":""Point"",""coordinates"":[-62.680345,-32.607123]}",Centro
CORDOBA,BALLESTEROS,SHELL C.A.P.S.A.,1299,2,2025,-32538003,-62979085,"{""type"":""Point"",""coordinates"":[-62.979085,-32.538003]}",Centro
CORDOBA,BALLESTEROS,SHELL C.A.P.S.A.,1325,3,2025,-32538003,-62979085,"{""type"":""Point"",""coordinates"":[-62.979085,-32.538003]}",Centro
CORDOBA,BALLESTEROS,SHELL C.A.P.S.A.,1349,4,2025,-32538003,-62979085,"{""type"":""Point"",""coordinates"":[-62.979085,-32.538003]}",Centro
CORDOBA,BALLESTEROS,SHELL C.A.P.S.A.,1265,1,2025,-32538003,-62979085,"{""type"":""Point"",""coordinates"":[-62.979085,-32.538003]}",Centro
CORDOBA,BALLESTEROS,SHELL C.A.P.S.A.,1422,6,2025,-32538003,-62979085,"{""type"":""Point"",""coordinates"":[-62.979085,-32.538003]}",Centro
CORDOBA,ETRURIA,SHELL C.A.P.S.A.,1299,2,2025,-32935496,-63246872,"{""type"":""Point"",""coordinates"":[-63.246872,-32.935496]}",Centro
CORDOBA,ETRURIA,SHELL C.A.P.S.A.,1325,3,2025,-32935496,-63246872,"{""type"":""Point"",""coordinates"":[-63.246872,-32.935496]}",Centro
CORDOBA,ETRURIA,SHELL C.A.P.S.A.,1349,4,2025,-32935496,-63246872,"{""type"":""Point"",""coordinates"":[-63.246872,-32.935496]}",Centro
CORDOBA,ETRURIA,SHELL C.A.P.S.A.,1265,1,2025,-32935496,-63246872,"{""type"":""Point"",""coordinates"":[-63.246872,-32.935496]}",Centro
CORDOBA,ETRURIA,SHELL C.A.P.S.A.,1422,6,2025,-32935496,-63246872,"{""type"":""Point"",""coordinates"":[-63.246872,-32.935496]}",Centro
LA PAMPA,GRAL. ACHA,BLANCA,1308,11,2025,-3736105,-6455239,"{""type"":""Point"",""coordinates"":[-64.55239,-37.36105]}",Cuyo/Comahue
LA PAMPA,GRAL. ACHA,BLANCA,1061,4,2025,-3736105,-6455239,"{""type"":""Point"",""coordinates"":[-64.55239,-37.36105]}",Cuyo/Comahue
LA PAMPA,GRAL. ACHA,BLANCA,1273,10,2025,-3736105,-6455239,"{""type"":""Point"",""coordinates"":[-64.55239,-37.36105]}",Cuyo/Comahue
LA PAMPA,GRAL. ACHA,BLANCA,1010,1,2025,-3736105,-6455239,"{""type"":""Point"",""coordinates"":[-64.55239,-37.36105]}",Cuyo/Comahue
LA PAMPA,GRAL. ACHA,BLANCA,1036,2,2025,-3736105,-6455239,"{""type"":""Point"",""coordinates"":[-64.55239,-37.36105]}",Cuyo/Comahue
LA PAMPA,GRAL. ACHA,BLANCA,1135,8,2025,-3736105,-6455239,"{""type"":""Point"",""coordinates"":[-64.55239,-37.36105]}",Cuyo/Comahue
LA PAMPA,GRAL. ACHA,BLANCA,1051,5,2025,-3736105,-6455239,"{""type"":""Point"",""coordinates"":[-64.55239,-37.36105]}",Cuyo/Comahue
LA PAMPA,GRAL. ACHA,BLANCA,1040,3,2025,-3736105,-6455239,"{""type"":""Point"",""coordinates"":[-64.55239,-37.36105]}",Cuyo/Comahue
LA PAMPA,GRAL. ACHA,BLANCA,1450,12,2025,-3736105,-6455239,"{""type"":""Point"",""coordinates"":[-64.55239,-37.36105]}",Cuyo/Comahue
LA PAMPA,GRAL. ACHA,BLANCA,1278,10,2025,-3736105,-6455239,"{""type"":""Point"",""coordinates"":[-64.55239,-37.36105]}",Cuyo/Comahue
LA PAMPA,GRAL. ACHA,BLANCA,1480,12,2025,-3736105,-6455239,"{""type"":""Point"",""coordinates"":[-64.55239,-37.36105]}",Cuyo/Comahue
LA PAMPA,GRAL. ACHA,BLANCA,1329,11,2025,-3736105,-6455239,"{""type"":""Point"",""coordinates"":[-64.55239,-37.36105]}",Cuyo/Comahue
LA PAMPA,GRAL. ACHA,BLANCA,1157,8,2025,-3736105,-6455239,"{""type"":""Point"",""coordinates"":[-64.55239,-37.36105]}",Cuyo/Comahue
LA PAMPA,GRAL. ACHA,BLANCA,1247,9,2025,-3736105,-6455239,"{""type"":""Point"",""coordinates"":[-64.55239,-37.36105]}",Cuyo/Comahue
LA PAMPA,GRAL. ACHA,BLANCA,1165,8,2025,-3736105,-6455239,"{""type"":""Point"",""coordinates"":[-64.55239,-37.36105]}",Cuyo/Comahue
LA PAMPA,GRAL. ACHA,BLANCA,1164,8,2025,-3736105,-6455239,"{""type"":""Point"",""coordinates"":[-64.55239,-37.36105]}",Cuyo/Comahue
LA PAMPA,GRAL. ACHA,BLANCA,1350,11,2025,-3736105,-6455239,"{""type"":""Point"",""coordinates"":[-64.55239,-37.36105]}",Cuyo/Comahue
LA PAMPA,GRAL. ACHA,BLANCA,1252,9,2025,-3736105,-6455239,"{""type"":""Point"",""coordinates"":[-64.55239,-37.36105]}",Cuyo/Comahue
LA PAMPA,GRAL. ACHA,BLANCA,1127,7,2025,-3736105,-6455239,"{""type"":""Point"",""coordinates"":[-64.55239,-37.36105]}",Cuyo/Comahue
LA PAMPA,GRAL. ACHA,BLANCA,1104,6,2025,-3736105,-6455239,"{""type"":""Point"",""coordinates"":[-64.55239,-37.36105]}",Cuyo/Comahue
LA PAMPA,GRAL. ACHA,BLANCA,1418,11,2025,-3736105,-6455239,"{""type"":""Point"",""coordinates"":[-64.55239,-37.36105]}",Cuyo/Comahue
LA PAMPA,GRAL. ACHA,BLANCA,1225,8,2025,-3736105,-6455239,"{""type"":""Point"",""coordinates"":[-64.55239,-37.36105]}",Cuyo/Comahue
BUENOS AIRES,MAR DEL TUYU,BLANCA,1283,1,2025,-3656135,-5671641,"{""type"":""Point"",""coordinates"":[-56.71641,-36.56135]}",Centro
BUENOS AIRES,MAR DEL TUYU,BLANCA,1318,2,2025,-3656135,-5671641,"{""type"":""Point"",""coordinates"":[-56.71641,-36.56135]}",Centro
BUENOS AIRES,MAR DEL TUYU,BLANCA,1344,3,2025,-3656135,-5671641,"{""type"":""Point"",""coordinates"":[-56.71641,-36.56135]}",Centro
BUENOS AIRES,MAR DEL TUYU,BLANCA,1366,4,2025,-3656135,-5671641,"{""type"":""Point"",""coordinates"":[-56.71641,-36.56135]}",Centro
BUENOS AIRES,MAR DEL TUYU,BLANCA,1339,5,2025,-3656135,-5671641,"{""type"":""Point"",""coordinates"":[-56.71641,-36.56135]}",Centro
BUENOS AIRES,MAR DEL TUYU,BLANCA,1355,6,2025,-3656135,-5671641,"{""type"":""Point"",""coordinates"":[-56.71641,-36.56135]}",Centro
BUENOS AIRES,MAR DEL TUYU,BLANCA,1453,8,2025,-3656135,-5671641,"{""type"":""Point"",""coordinates"":[-56.71641,-36.56135]}",Centro
BUENOS AIRES,MAR DEL TUYU,BLANCA,1649,11,2025,-3656135,-5671641,"{""type"":""Point"",""coordinates"":[-56.71641,-36.56135]}",Centro
BUENOS AIRES,MAR DEL TUYU,BLANCA,1389,7,2025,-3656135,-5671641,"{""type"":""Point"",""coordinates"":[-56.71641,-36.56135]}",Centro
BUENOS AIRES,MAR DEL TUYU,BLANCA,1289,1,2025,-3656135,-5671641,"{""type"":""Point"",""coordinates"":[-56.71641,-36.56135]}",Centro
BUENOS AIRES,MAR DEL TUYU,BLANCA,1599,10,2025,-3656135,-5671641,"{""type"":""Point"",""coordinates"":[-56.71641,-36.56135]}",Centro
